ccode,year,newstate,latent_mean,terror_killed,terror_events,max_hostlevel,cwar_onset,cconflict_onset,cwar_count,cconflict_count,uds_xpolity,pop,rgdppc,exclpop,oilpc,xpolity,xpolity_nas,osv_deaths,nsv_deaths,violent_protest,nonviolent_protest,ethfrac
520,1972,not a recent entrant,0.0324608564059989,0,0,no dispute,0,0,0,0,-1.00851878084988,8.42485858021344,7.1699118295709,0,0,-3,-3,,,0,0,0.0767429
520,1973,not a recent entrant,-0.00340116123602115,0,0,display of force,0,0,0,0,-1.01272860490536,8.45318786144033,7.14206821977571,0,0,-3,-3,,,0,0,0.0767429
520,1974,not a recent entrant,-0.0533831413748587,0,0,use of force,0,0,0,0,-1.01527158960597,8.48198043566049,6.88431263485559,0,0,-3,-3,,,0,0,0.0767429
520,1975,not a recent entrant,-0.117104163481561,0,1,use of force,0,0,0,0,-1.01183445019489,8.51057131510735,7.16616558299423,0,0,-3,-3,,,0,0,0.0767429
520,1976,not a recent entrant,-0.197314022004882,0,0,use of force,0,0,0,0,-1.18589887929814,8.53915035876828,7.10545793781439,0,0,-3,-3,,,0,0,0.0767429
520,1977,not a recent entrant,-0.39554373599149,0,0,war,0,0,0,0,-1.18981512865441,8.56807640173081,7.35410637956264,0,0,-3,-3,,,0,0,0.0767429
520,1978,not a recent entrant,-0.564255306883575,0,0,war,0,0,0,0,-1.42165028597253,8.5972974356579,7.30951352515898,0,0,-3,-3,,,0,0,0.0767429
520,1979,not a recent entrant,-0.70070731265547,0,0,use of force,0,0,0,0,-1.02352513164752,8.62658556818743,7.33946626428511,0,0,-3,-3,,,0,0,0.0767429
520,1980,not a recent entrant,-0.703912365172905,1,1,use of force,0,0,0,0,-1.11211720588067,8.65625923953924,7.09609204143088,0,0,-3,-3,,,0,0,0.0767429
520,1981,not a recent entrant,-0.63477581065675,0,8,use of force,0,0,0,0,-1.02179566403933,8.68609172787805,7.25024508792879,0,0,-3,-3,,,0,0,0.0767429
520,1982,not a recent entrant,-0.674787309603219,0,0,use of force,0,1,0,1,-1.02450613329552,8.71620797115185,7.24794203679106,0,0,-3,-3,,,0,0,0.0767429
520,1983,not a recent entrant,-0.721954643755794,0,1,use of force,0,0,0,1,-1.22132961038068,8.7465573545435,7.173651759362,0,0,-3,-3,,,0,0,0.0767429
520,1984,not a recent entrant,-0.732735561352554,0,2,use of force,0,0,0,1,-1.21828293163136,8.77709288285557,7.14077787147975,0,0,-3,-3,,,0,0,0.0767429
520,1985,not a recent entrant,-0.8824526376437,0,0,use of force,0,0,0,0,-1.46165203868823,8.80777106698004,6.96562788217259,0,0,-3,-3,,,0,0,0.0767429
520,1986,not a recent entrant,-1.06297187656217,0,0,no dispute,0,1,0,1,-1.21348398343825,8.83869681234353,7.1896959008048,0,0,-3,-3,,,0,0,0.0767429
520,1987,not a recent entrant,-1.29546111761433,0,1,use of force,0,0,0,1,-1.21807155728843,8.8698199525084,7.1699118295709,0,0,-3,-3,,,0,0,0.0767429
520,1988,not a recent entrant,-1.90924299008506,0,2,no dispute,0,0,1,0,-1.41618009650238,8.90041269057708,7.15861515952743,0,0,-3,-3,,,0,0,0.0767429
520,1989,not a recent entrant,-2.25143750672811,30,2,use of force,0,0,0,1,-1.22228860228152,8.93141980519298,7.13692066261484,0,0,-3,-3,688,0,0,0,0.0767429
520,1990,not a recent entrant,-2.14829595455144,5,12,no dispute,0,0,1,0,-1.22187774656749,9.06218833095232,7.31051673551599,0,0,-3,-3,0,50,23,0,0.0767429
520,1991,not a recent entrant,-2.1680332544563,6,8,no dispute,0,0,1,0,-1.72306206269313,9.07715177773244,7.23861177681772,0,0,-77,,450,0,17,0,0.0767429
520,1992,not a recent entrant,-1.90936691563944,8,21,no dispute,0,0,1,0,-1.72739128269702,9.09200718501432,7.13280900475094,0,0,-77,,90,3485,28,1,0.0767429
520,1993,not a recent entrant,-1.65819988336862,0,0,no dispute,0,0,0,1,-1.72033390825,9.10886120302633,7.13501036633606,0,0,-77,,0,458,87,8,0.0767429
520,1994,not a recent entrant,-1.58573671091094,78,57,no dispute,0,0,0,1,-1.7232913694191,9.13043098874788,7.13831923089983,0,0,-77,,0,388,36,6,0.0767429
520,1995,not a recent entrant,-1.46991044447164,29,13,no dispute,0,0,0,1,-1.72674883522001,9.15809926013049,7.14597658746269,0,0,-77,,1,339,24,5,0.0767429
520,1996,not a recent entrant,-1.38034016007946,28,16,no dispute,0,0,0,1,-1.72695572620885,9.19238004659919,7.14924156894406,0,0,-77,,0,509,32,3,0.0767429
520,1997,not a recent entrant,-1.11357839341585,145,19,no dispute,0,0,0,0,-1.72557370787865,9.23180827859142,7.12169661953155,0,0,-77,,0,277,11,1,0.0767429
520,1998,not a recent entrant,-1.01688891982554,0,1,no dispute,0,0,0,0,-1.72082975712375,9.13097243659261,7.09105968595391,0,0,-77,,0,330,15,0,0.0767429
520,1999,not a recent entrant,-1.11418749896302,9,4,no dispute,0,0,0,0,-1.72267267920692,9.17699039229463,7.07947921214081,0,0,-77,,37,505,10,0,0.0767429
520,2000,not a recent entrant,-1.16652757723562,36,9,no dispute,0,0,0,0,-0.879524245506736,9.21999362900432,7.0677545367716,0,0,-77,,2,183,9,3,0.0767429
520,2001,not a recent entrant,-1.19436718882549,3,5,no dispute,0,1,0,1,-1.06496997341155,9.21999362900432,7.05230573808909,0,0,-77,,5,250,8,3,0.0767429
520,2002,not a recent entrant,-1.22708072015564,6,3,use of force,0,0,0,1,-1.06469754743268,8.9599540842681,7.0677545367716,0,0,-77,,0,524,8,7,0.0767429
520,2003,not a recent entrant,-1.25210739269421,7,1,no dispute,0,0,0,0,-1.06170478311324,8.98406692765304,7.0829682965388,0,0,-77,,4,422,4,2,0.0767429
520,2004,not a recent entrant,-1.28178996326058,6,2,no dispute,0,0,0,0,-1.06262825667605,9.00748952392973,7.10365917674936,0,0,-77,,0,670,14,0,0.0767429
520,2005,not a recent entrant,-1.33008330041496,20,6,no militarized action,0,0,0,0,-1.06383027652775,9.03049574505712,7.1239306085326,0,0,-77,,0,309,1,3,0.0767429
520,2006,not a recent entrant,-1.43921213987577,22,10,no militarized action,0,1,0,1,-1.62484660200836,9.05298456119998,7.1470713472959,0,0,-77,,1,626,1,17,0.0767429
520,2007,not a recent entrant,-1.68903748950518,408,156,no militarized action,0,0,1,0,-1.62451322321054,9.07486423241373,7.18133335604764,0,0,-77,,25,13,1,9,0.0767429
520,2008,not a recent entrant,-1.71073941754164,436,172,use of force,0,0,1,0,-1.63565691102488,9.09674381079364,7.21038261256941,0,0,-77,,85,145,5,12,0.0767429
522,1977,entry into system in last two years,-0.172962836505108,1,1,no dispute,0,0,0,0,-0.361871772276425,5.59923644203181,8.35160367012002,,,-4,-4,,,0,0,0.6933391
522,1978,entry into system in last two years,-0.199219706173919,0,0,no dispute,0,0,0,0,-0.3597338809337,5.69140620358815,8.25138741172295,,,-4,-4,,,0,0,0.6933391
522,1979,entry into system in last two years,-0.106916034067333,4,1,no dispute,0,0,0,0,-0.359300786639674,5.76935171442078,8.17274886193815,,,-4,-4,,,0,0,0.6933391
522,1980,not a recent entrant,0.1421752560017,0,0,no dispute,0,0,0,0,-0.232314834375985,5.82932789747313,8.13598840735326,,,-4,-4,,,0,0,0.6933391
522,1981,not a recent entrant,0.403007703830036,0,0,no dispute,0,0,0,0,-0.757355007639883,5.87014401187143,8.09802259065195,,,-4,-4,,,0,0,0.6933391
522,1982,not a recent entrant,0.487800281210926,0,0,no dispute,0,0,0,0,-0.754951493105781,5.8969890188851,8.16749102392802,,,-4,-4,,,0,0,0.6933391
522,1983,not a recent entrant,0.480492469417385,0,0,no dispute,0,0,0,0,-0.759437241657581,5.91994169219597,8.16016389898921,,,-4,-4,,,0,0,0.6933391
522,1984,not a recent entrant,0.614759159247762,0,0,no dispute,0,0,0,0,-0.756719252888639,5.95170969132592,8.12161702613842,,,-4,-4,,,0,0,0.6933391
522,1985,not a recent entrant,0.581171327095777,0,0,no dispute,0,0,0,0,-0.850130793020997,5.99948231870157,8.04165427067183,,,-4,-4,,,0,0,0.6933391
522,1986,not a recent entrant,0.762304580095773,0,0,no militarized action,0,0,0,0,-0.895646377581635,6.06464530381601,7.94302655143958,,,-4,-4,,,0,0,0.6933391
522,1987,not a recent entrant,0.796466081783521,10,1,no dispute,0,0,0,0,-0.900041060016785,6.14031549384034,7.89210831616748,,,-4,-4,,,0,0,0.6933391
522,1988,not a recent entrant,0.660836794999399,0,2,no dispute,0,0,0,0,-0.721289376005579,6.21636655143706,7.83254578521039,,,-4,-4,,,0,0,0.6933391
522,1989,not a recent entrant,0.333162629487217,0,0,no dispute,0,0,0,0,-0.752384487619741,6.28200503040824,7.6964353418191,,,-4,-4,0,0,0,0,0.6933391
522,1990,not a recent entrant,0.0662560070704831,1,1,no dispute,0,0,0,0,-0.754991375054818,6.332017731039,7.67964894286432,,,-4,-4,0,0,0,0,0.6933391
522,1991,not a recent entrant,-0.294058771784484,8,1,no dispute,0,1,0,1,-0.752127729093224,6.36585169964529,7.53739274233754,,,-4,-4,0,15,0,0,0.6933391
522,1992,not a recent entrant,-0.391771223200387,228,6,no dispute,0,0,0,1,-0.895030301512563,6.38761978589037,7.69936675081207,,,-4,-4,0,0,0,0,0.6933391
522,1993,not a recent entrant,-0.448553215099355,0,0,no dispute,0,0,0,1,-0.899324513841912,6.40279574932694,7.91454097975435,,,-4,-4,0,0,0,0,0.6933391
522,1994,not a recent entrant,-0.272710568038303,6,2,no dispute,0,0,0,1,-0.896644283836814,6.41872376225182,7.61928741575064,,,-4,-4,0,0,0,0,0.6933391
522,1995,not a recent entrant,0.0121154153230579,0,2,no militarized action,0,0,0,0,-0.757167621303249,6.44021261906576,7.70202299919214,,,-4,-4,0,17,0,0,0.6933391
522,1996,not a recent entrant,0.102452608684058,0,0,no militarized action,0,0,0,0,-0.75364135155003,6.468366205154,7.55125517815261,,,-4,-4,0,0,0,0,0.6933391
522,1997,not a recent entrant,0.0597644298816562,11,1,no dispute,0,0,0,0,-0.755639459265131,6.50092924523463,7.63109213070514,,,-4,-4,0,0,0,0,0.6933391
522,1998,not a recent entrant,-0.224552206895837,0,0,display of force,0,0,0,0,-0.75737273263371,6.53515418449315,7.6051334960699,,,-4,-4,0,0,0,0,0.6933391
522,1999,not a recent entrant,-0.121032629023837,0,0,no dispute,0,1,0,1,-0.398442972264773,6.56747379638697,7.57330513234998,,,1,1,0,0,0,0,0.6933391
522,2000,not a recent entrant,0.139273963802813,0,0,no dispute,0,0,0,0,-0.254374788237981,6.59568488097332,7.52071140753274,,,1,1,0,0,0,0,0.6933391
522,2001,not a recent entrant,0.232892037624015,0,0,no dispute,0,0,0,0,-0.394540916789776,6.61953973092421,7.43497773690948,,,1,1,0,0,0,0,0.6933391
522,2002,not a recent entrant,0.383751890527463,0,0,no dispute,0,0,0,0,-0.395029049709934,6.64024177993199,7.35203717252192,,,1,1,0,0,0,0,0.6933391
522,2003,not a recent entrant,0.350496702275024,0,0,no dispute,0,0,0,0,-0.51189110263643,6.65883227468044,7.42622163784408,,,1,1,0,0,0,0,0.6933391
522,2004,not a recent entrant,0.563020621065882,0,1,no dispute,0,0,0,0,-0.51244137462706,6.67675595170234,7.47549795412917,,,1,1,0,0,0,0,0.6933391
522,2005,not a recent entrant,0.692869888756895,0,0,no dispute,0,0,0,0,-0.514211532022451,6.69501987449945,7.47322248535714,,,1,1,0,0,2,2,0.6933391
522,2006,not a recent entrant,0.77723495897535,0,0,no dispute,0,0,0,0,-0.514791420482286,6.71378210496771,7.63411477374818,,,1,1,0,0,0,0,0.6933391
522,2007,not a recent entrant,0.922252628457577,0,0,no dispute,0,0,0,0,-0.513468414051963,6.73274691548241,7.72465873096333,,,1,1,0,0,0,1,0.6933391
522,2008,not a recent entrant,1.20772877794856,0,0,use of force,0,0,0,0,-0.515183765100017,6.75184972693361,7.75764976521661,,,1,1,0,0,0,0,0.6933391
530,1970,not a recent entrant,-0.468197139508275,1,3,no dispute,0,0,0,1,-0.886809281936758,10.2736494374307,6.33963593810548,0.518,0,-5,-5,,,0,0,0.6935933
530,1971,not a recent entrant,-0.642709017009398,0,1,no dispute,0,0,0,1,-0.884584988435989,10.301524808997,6.35198458917298,0.518,0,-5,-5,,,0,0,0.6935933
530,1972,not a recent entrant,-0.884531951099887,0,0,no dispute,0,0,0,1,-0.792026010696733,10.3301569195748,6.37291014937193,0.518,0,-5,-5,,,0,0,0.6935933
530,1973,not a recent entrant,-1.25207483424315,0,1,display of force,0,0,0,1,-0.788575725624414,10.3578447243837,6.36321774073061,0.518,0,-5,-5,,,0,0,0.6935933
530,1974,not a recent entrant,-1.87178972997714,3,4,use of force,0,0,0,1,-1.0406912722004,10.3825029535143,6.35247258960095,0.518,0,-77,,,,0,0,0.6935933
530,1975,not a recent entrant,-2.19750781367047,0,4,use of force,1,0,2,0,-1.00985618336236,10.4030184301275,6.35991982958225,0.518,0,-3,-3,,,0,0,0.6935933
530,1976,not a recent entrant,-2.51476223415035,0,5,use of force,1,0,4,0,-1.01430739978854,10.4188913803147,6.38812433525441,0.518,0,-3,-3,,,0,0,0.6935933
530,1977,not a recent entrant,-2.627888753811,5,4,war,1,0,5,0,-1.18464789455847,10.4312770723282,6.38724962116284,0.518,0,-3,-3,,,0,0,0.6935933
530,1978,not a recent entrant,-2.62099361514807,25,2,war,0,0,5,0,-1.18720721870246,10.442726565527,6.39375796405051,0.518,0,-3,-3,,,0,0,0.6935933
530,1979,not a recent entrant,-2.34862869177714,101,4,use of force,0,0,4,0,-1.41903646608461,10.4566149074719,6.40277918000504,0.518,0,-3,-3,,,0,0,0.6935933
530,1980,not a recent entrant,-2.09255511026107,0,0,use of force,1,0,5,0,-1.61598779672417,10.4752091965808,6.44652901570743,0.518,0,-3,-3,,,0,0,0.6935933
530,1981,not a recent entrant,-1.97712368495624,0,0,use of force,0,0,4,0,-1.41945975425206,10.4990921884184,6.53373069670829,0.518,0,-3,-3,,,0,0,0.6935933
530,1982,not a recent entrant,-1.94545544632389,0,0,use of force,0,0,3,0,-1.42286226971589,10.5272667019598,6.60093116100199,0.518,0,-3,-3,,,0,0,0.6935933
530,1983,not a recent entrant,-1.87241157024632,0,3,use of force,1,0,5,0,-1.22071611314087,10.5584350784851,6.72179912503504,0.518,0,-3,-3,,,0,0,0.6935933
530,1984,not a recent entrant,-1.85321472333162,200,1,use of force,0,0,3,0,-1.34865524045215,10.5908198594402,6.70425502854684,0.518,0,-4,-4,,,0,0,0.6935933
530,1985,not a recent entrant,-1.83583012517837,0,1,use of force,0,0,3,0,-1.54117346828449,10.6232162922104,6.6960337473329,0.518,0,-4,-4,,,0,0,0.6935933
530,1986,not a recent entrant,-1.84479637841102,40,1,use of force,0,0,0,3,-1.34667213417443,10.6553250146939,6.66742741958036,0.518,0,-4,-4,,,0,0,0.6935933
530,1987,not a recent entrant,-1.85042117498651,0,1,use of force,0,0,3,0,-1.05830762644682,10.6874457157662,6.4514494056586,0.518,0,-4,-4,,,0,0,0.6935933
530,1988,not a recent entrant,-1.86247668032452,0,2,display of force,0,0,3,0,-1.29250386501763,10.7197440035914,6.58452892700547,0.518,0,-4,-4,,,0,0,0.6935933
530,1989,not a recent entrant,-1.79985477349024,1,1,no dispute,0,0,3,0,-1.34513549213771,10.7525184104154,6.51712459470743,0.518,0,-4,-4,1020,16,0,0,0.6935933
530,1990,not a recent entrant,-1.68599396363079,17,10,no dispute,0,0,3,0,-1.35148532347335,10.7858752154921,6.47604885966875,0.518,0,-4,-4,158,0,36,2,0.6935933
530,1991,not a recent entrant,-1.46622372391481,161,5,no dispute,1,0,4,0,-0.563028348557036,10.8197552841458,6.33523154074593,0.518,0,-77,,37,178,47,5,0.6935933
530,1992,not a recent entrant,-1.03150909380482,330,13,no dispute,0,0,0,1,-0.529237023568617,10.8537987690132,6.1865377878271,0.138,0,-88,,0,852,6,2,0.6935933
530,1993,not a recent entrant,-0.919354705924012,0,0,no dispute,0,1,0,1,-0.595957412651022,10.8874782404421,6.24476866131704,0.078,0,-88,,26,71,4,2,0.6935933
530,1994,not a recent entrant,-1.03598865537444,6,4,use of force,0,1,0,2,-0.369692635233641,10.9201854524725,6.1347853665522,0.078,0,,,0,0,2,1,0.6935933
530,1995,not a recent entrant,-0.936935293619663,5,5,use of force,0,0,0,1,-0.141015794815741,10.9515466237694,6.21196460747677,0.078,0,,,0,1000,5,2,0.6935933
530,1996,not a recent entrant,-0.765785010373162,133,7,use of force,0,1,0,2,-0.0635690840654953,10.98146132465,6.1918306507322,0.2734,0,,,0,13,21,8,0.6935933
530,1997,not a recent entrant,-0.68960649608835,8,6,use of force,0,0,0,0,-0.0607629960555541,11.0100967802808,6.24585479575536,0.2734,0,,,0,3,6,2,0.6935933
530,1998,not a recent entrant,-0.752102255499592,0,0,war,0,1,0,2,-0.0202858042100633,11.0376949191655,6.14789120635657,0.2734,0,,,0,766,13,2,0.6935933
530,1999,not a recent entrant,-0.850051248041563,2,2,war,0,0,0,2,-0.27197260850985,11.0645864147866,6.15532507625835,0.2734,0,,,0,57,17,0,0.6935933
530,2000,not a recent entrant,-0.809380666720001,3,1,war,0,0,0,2,-0.227566067574038,11.090994027928,6.11368217983223,0.2734,0,,,0,409,12,3,0.6935933
530,2001,not a recent entrant,-0.856219739204197,0,0,no dispute,0,0,0,2,-0.510865021046451,11.116970937574,6.15850324703742,0.2734,0,,,0,348,5,6,0.6935933
530,2002,not a recent entrant,-1.17124908528288,1,3,use of force,0,0,0,2,-0.510688106205449,11.1424510302293,6.05902973327041,0.2734,0,,,35,724,4,1,0.6935933
530,2003,not a recent entrant,-1.33747477401361,2,1,use of force,0,0,0,2,-0.512973254713356,11.1673884067168,6.0532884494999,0.2734,0,,,511,532,0,0,0.6935933
530,2004,not a recent entrant,-1.3792339184991,1,2,no militarized action,0,0,0,2,-0.507733998119146,11.1917089458653,6.14662899860933,0.2734,0,,,244,181,4,3,0.6935933
530,2005,not a recent entrant,-1.35068995651344,9,5,use of force,0,0,0,2,-0.174102515782681,11.2153797059116,6.313058796179,0.2734,0,,,24,183,65,47,0.6935933
530,2006,not a recent entrant,-1.26312436471981,12,11,use of force,0,0,0,2,-0.176465274399838,11.2384017733922,6.38042757511664,0.2734,0,,,20,360,17,9,0.6935933
530,2007,not a recent entrant,-1.23443706743276,204,5,use of force,0,0,0,2,-0.179207970280376,11.2608478312364,6.48124016592567,0.2734,0,,,235,88,4,8,0.6935933
530,2008,not a recent entrant,-0.991362346704101,27,8,use of force,0,0,0,2,-0.178683222060783,11.2828381111636,6.53394870887423,0.2734,0,,,1,260,0,3,0.6935933
531,1993,entry into system in last two years,0.944929516853166,0,0,no dispute,0,0,0,0,-0.680610076211911,8.01201823915906,6.48457416506819,0,0,-3,-3,0,0,2,0,0.5875
531,1994,entry into system in last two years,1.01830874259959,0,0,no militarized action,0,0,0,0,-0.68264472415226,8.03398273468322,6.38529557431778,0,0,-3,-3,0,0,1,0,0.5875
531,1995,entry into system in last two years,0.949496382557958,0,2,use of force,0,0,0,0,-0.571252848972937,8.06180227453835,6.46616027621622,0,0,-3,-3,0,0,1,0,0.5875
531,1996,not a recent entrant,0.690304431666885,6,1,use of force,0,0,0,0,-0.573380315132213,8.09559870137819,6.44212606800241,0,0,-3,-3,0,0,3,2,0.5875
531,1997,not a recent entrant,0.318140351382448,0,0,use of force,0,1,0,1,-0.571478578782463,8.1341742721379,6.486465620527,0,0,-3,-3,0,0,9,1,0.5875
531,1998,not a recent entrant,-0.0441245677664063,0,0,war,0,0,0,0,-0.569080775946641,8.18227973925902,6.36799848930304,0,0,-3,-3,0,0,11,3,0.5875
531,1999,not a recent entrant,-0.0946201655321957,0,0,war,0,1,0,1,-0.786875893874199,8.22121009392507,6.36301086201252,0,0,-3,-3,0,0,16,1,0.5875
531,2000,not a recent entrant,0.0855900049667787,0,0,war,0,0,0,0,-0.899258278168809,8.25582842728183,6.31345746246436,0,0,-3,-3,0,0,26,2,0.5875
531,2001,not a recent entrant,0.0303140026969966,0,0,no dispute,0,0,0,0,-1.06486709667194,8.25634777291802,6.38377686863785,0,0,-4,-4,0,0,3,2,0.5875
531,2002,not a recent entrant,0.0771727312189995,0,0,use of force,0,0,0,0,-1.06328110095789,8.28500889544988,6.28097619486569,0,0,-4,-4,0,0,1,1,0.5875
531,2003,not a recent entrant,-0.202762652933197,0,0,use of force,0,1,0,1,-1.06892504650353,8.32700074024171,6.25814640043668,0,0,-4,-4,0,0,0,0,0.5875
531,2004,not a recent entrant,-0.416384736056305,0,0,use of force,0,0,0,0,-1.06468072807817,8.36799688505411,6.33500105859398,0,0,-4,-4,0,0,4,0,0.5875
531,2005,not a recent entrant,-0.58807736587785,0,0,use of force,0,0,0,0,-1.06718688130055,8.40581460343285,6.4870902349241,0,0,-4,-4,0,0,0,0,0.5875
531,2006,not a recent entrant,-0.879074611994614,0,0,display of force,0,0,0,0,-1.06812963044895,8.44052810648075,6.54280331770569,0,0,-4,-4,0,0,0,2,0.5875
531,2007,not a recent entrant,-0.999388663248046,0,2,use of force,0,0,0,0,-1.06548495650613,8.4724050086261,6.63426535323119,0,0,-4,-4,0,0,0,0,0.5875
531,2008,not a recent entrant,-1.0681974666146,4,2,use of force,0,0,0,0,-1.06729823400005,8.50428220213598,6.67707086670939,0,0,-4,-4,0,0,0,1,0.5875
540,1975,entry into system in last two years,-1.38422660333526,0,0,use of force,1,0,1,0,-0.901682297704671,8.80047861274686,8.30443057130287,0.62,1.242845,-3,-3,,,0,0,0.7832817
540,1976,entry into system in last two years,-1.40058751855202,0,0,use of force,0,0,1,0,-0.905182062304741,8.82597851557369,8.24352710123769,0.62,1.048779,-3,-3,,,0,0,0.7832817
540,1977,entry into system in last two years,-1.50984288925703,0,1,use of force,0,0,1,0,-1.18459007566024,8.85223440461167,8.25058352798179,0.62,1.181536,-3,-3,,,0,0,0.7832817
540,1978,not a recent entrant,-1.58513840112449,0,2,use of force,0,0,1,0,-1.42349380711853,8.87977724214401,8.14172562424118,0.62,0.9436672,-3,-3,,,0,0,0.7832817
540,1979,not a recent entrant,-1.52051011505769,19,3,use of force,0,0,1,0,-1.42165698146416,8.90926635979034,8.07954987341176,0.62,1.025617,-3,-3,,,0,0,0.7832817
540,1980,not a recent entrant,-1.58031356301236,0,0,use of force,0,0,1,0,-1.11592547565525,8.94094605449048,7.91108938733393,0.62,1.0184,-3,-3,,,0,0,0.7832817
540,1981,not a recent entrant,-1.51829179064224,3,1,use of force,0,0,1,0,-1.02967315901176,8.97504452977324,7.84364861814981,0.62,0.9240351,-3,-3,,,0,0,0.7832817
540,1982,not a recent entrant,-1.65435093831033,2,2,use of force,0,0,1,0,-1.02502794547913,9.01088527071327,7.83980518026598,0.62,0.8167322,-3,-3,,,0,0,0.7832817
540,1983,not a recent entrant,-1.74795275829195,282,7,use of force,0,0,1,0,-1.21804211988784,9.04684213958841,7.8495967917003,0.62,1.105837,-3,-3,,,0,0,0.7832817
540,1984,not a recent entrant,-1.59410068602234,179,11,use of force,0,0,1,0,-1.22111351822932,9.08098880313318,7.90957395476961,0.62,1.242014,-3,-3,,,0,0,0.7832817
540,1985,not a recent entrant,-1.62105939261222,6,6,use of force,0,0,1,0,-1.45387684946806,9.11223789734266,7.91088770678424,0.62,1.366338,-3,-3,,,0,0,0.7832817
540,1986,not a recent entrant,-1.69437153234286,119,5,use of force,0,0,1,0,-1.21703326562224,9.14019147540679,7.92718004975323,0.62,1.623189,-3,-3,,,0,0,0.7832817
540,1987,not a recent entrant,-1.7311249227581,5,3,use of force,0,0,1,0,-1.21675420276739,9.1656358501917,8.0467734756185,0.62,2.002236,-3,-3,,,0,0,0.7832817
540,1988,not a recent entrant,-1.62867168840102,145,12,use of force,0,0,1,0,-1.4152299960341,9.19010501106432,7.99278912983603,0.62,2.479465,-3,-3,,,0,0,0.7832817
540,1989,not a recent entrant,-1.69771303964021,88,12,no dispute,0,0,1,0,-1.22137529651302,9.21558360218912,7.95771639382121,0.62,2.456711,-3,-3,63,0,0,0,0.7832817
540,1990,not a recent entrant,-1.54866520648706,147,205,no dispute,0,0,1,0,-1.22009794777129,9.24329631003353,7.99443330343543,0.62,2.473106,-3,-3,51,0,6,0,0.7832817
540,1991,not a recent entrant,-1.5107204884097,69,16,no dispute,0,1,0,2,-0.937337325921829,9.27364563296097,8.09522058111925,0.62,2.593057,-88,,0,0,3,2,0.7832817
540,1992,not a recent entrant,-1.75707103539764,97,50,no dispute,0,0,1,0,-1.143499381596,9.30591506224907,8.20558994207437,0.62,2.641476,-77,,6,0,36,1,0.7832817
540,1993,not a recent entrant,-1.78746505976297,0,0,no dispute,0,0,1,0,-2.05291625597764,9.33888748870933,7.85995354919471,0.62,2.46642,-88,,344,0,95,5,0.7832817
540,1994,not a recent entrant,-1.74064970384844,108,9,no militarized action,1,0,2,0,-2.04701014011577,9.37100919107468,7.92371757507264,0.62,2.603412,-88,,35,0,59,6,0.7832817
540,1995,not a recent entrant,-1.6061000626994,52,10,use of force,0,0,0,1,-1.23991198505541,9.40138295648494,7.85324358281349,0.62,2.937549,-88,,47,0,22,2,0.7832817
540,1996,not a recent entrant,-1.67393005417005,18,4,no dispute,0,1,0,1,-1.24027338133906,9.42969435192649,7.94350586209354,0.62,3.168547,-88,,1,0,6,0,0.7832817
540,1997,not a recent entrant,-1.77710295877646,34,7,use of force,0,0,0,1,-0.812054385220095,9.45659401606387,8.02108539380386,0.62,3.148423,-3,-3,45,0,12,0,0.7832817
540,1998,not a recent entrant,-2.0466395659663,275,20,war,1,0,2,0,-0.8084791551227,9.48328462431447,7.94890087100192,0.62,3.073881,-3,-3,104,0,15,1,0.7832817
540,1999,not a recent entrant,-2.05765696355603,299,34,war,0,0,1,0,-0.788534141658358,9.51130237452318,7.97367562892534,0.62,3.145393,-3,-3,375,0,35,2,0.7832817
540,2000,not a recent entrant,-1.94415637660546,178,22,war,0,0,1,0,-0.620238230388049,9.54153944415715,7.58893614796464,0.62,3.05721,-3,-3,258,0,16,1,0.7832817
540,2001,not a recent entrant,-1.7850140601995,846,40,war,0,0,1,0,-0.853167994645586,9.57416648524353,7.5994113483882,0.62,2.964806,-3,-3,1029,0,26,7,0.7832817
540,2002,not a recent entrant,-1.55119477292634,59,6,use of force,0,1,0,2,-0.66406015278728,9.60847668998849,7.78630260594563,0.62,3.505342,-3,-3,67,0,4,2,0.7832817
540,2003,not a recent entrant,-1.30530498813604,0,0,no dispute,0,0,0,0,-0.669410797247404,9.64341675605917,7.81109450096725,0.62,3.242327,-3,-3,59,0,2,2,0.7832817
540,2004,not a recent entrant,-1.06955260877022,0,0,no dispute,0,1,0,1,-0.666518494211543,9.67768171046876,7.86581347827615,0.62,3.554134,-3,-3,12,0,1,0,0.7832817
540,2005,not a recent entrant,-0.759542463646063,0,0,display of force,0,0,0,0,-0.671352804208645,9.71044998383007,8.00582408665787,0.62,4.355067,-3,-3,3,0,0,1,0.7832817
540,2006,not a recent entrant,-0.501947322940475,0,0,no dispute,0,0,0,0,-0.671111816761309,9.74157843706398,8.09486672623266,0.62,4.838206,-3,-3,0,0,0,2,0.7832817
540,2007,not a recent entrant,-0.582204000098974,0,0,no dispute,0,1,0,1,-0.672903059871086,9.77140482437607,8.26715623253801,0.62,5.629964,-3,-3,1,0,0,1,0.7832817
540,2008,not a recent entrant,-0.437292495962087,0,0,no dispute,0,0,0,0,-0.671839179621907,9.80023370518245,8.20371730026915,0.62,6.193202,-3,-3,0,0,0,2,0.7832817
541,1975,entry into system in last two years,-1.3320682232745,0,0,use of force,0,0,0,0,-0.978104928115335,9.27051971820157,6.09719749340491,0.098,0,-4,-4,,,0,0,0.6549301
