"ccode","year","newstate","latent_mean","latent_sd","terror_events","terror_killed","max_hostlevel","cwar","cconflict","ns_fat","osv_fat","uds","uds_xpolity","part","xrcomp","xropen","xrreg","parreg","xconst","durable","geddes","disap","kill","polpris","tort","pop","rgdppc","exclpop","oilpc","violent_protest","nonviolent_protest","xpolity","xpolity_nas","ethfrac","d_part","d_xpolity_nas","d_uds_xpolity"
483,1998,"not a recent entrant",-1.13835544256694,0.209216852845877,0,0,"war",0,1,0,145,-0.111010614,-0.0597830238566497,32.2799987792969,"unregulated","unregulated","dual/transitional","sectarian","unlimited",6,"personal","occasional","frequent","frequent","frequent",8.94765525604137,6.77942178243057,0.185,0,2,0,-2,-2,0.8262728,0,0,0.0478123579355783
483,1999,"not a recent entrant",-0.962979904364229,0.208818692664638,0,0,"war",0,1,300,0,-0.279903031,-0.237202479463332,32.2799987792969,"unregulated","unregulated","dual/transitional","sectarian","unlimited",7,"personal","none","frequent","occasional","frequent",8.98054726126405,6.78574582458728,0.185,0,1,0,-2,-2,0.8262728,0,0,-0.177419455606682
483,2000,"not a recent entrant",-0.820653113781685,0.212020378059457,0,0,"no dispute",0,1,72,0,-0.248461407,-0.204774034980247,32.2799987792969,"unregulated","unregulated","dual/transitional","sectarian","unlimited",8,"personal","occasional","occasional","occasional","frequent",9.01460890287228,6.72907109890547,0.185,0,5,1,-2,-2,0.8262728,0,0,0.032428444483085
483,2001,"not a recent entrant",-0.830704134534992,0.214201240195297,0,0,"no militarized action",0,1,0,25,-0.275523594,-0.242496835185698,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",9,"personal","occasional","frequent","occasional","occasional",9.04992980655133,6.83424866443822,0.185,0,0,2,-2,-2,0.8262728,NA,0,-0.037722800205451
483,2002,"not a recent entrant",-0.696577548864038,0.225125867972803,0,0,"no dispute",0,1,0,28,-0.273509358,-0.245305878378964,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",10,"personal","none","frequent","none","frequent",9.08604618470414,6.85135422533137,0.185,0,0,0,-2,-2,0.8262728,NA,0,-0.002809043193266
483,2003,"not a recent entrant",-0.723764572409131,0.220261511648391,0,0,"no dispute",0,1,0,0,-0.27725975,-0.244003126254909,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",11,"personal","occasional","occasional","none","frequent",9.12193420453662,6.98722243644304,0.185,0.0667661,0,0,-2,-2,0.8262728,NA,0,0.00130275212405501
483,2004,"not a recent entrant",-0.813659776763389,0.218468231863859,0,0,"use of force",0,NA,0,693,-0.276777807,-0.244806979068704,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",12,"personal","occasional","frequent","occasional","frequent",9.15638986611662,7.25382417713365,0.185,0.9008636,11,0,-2,-2,0.8262728,NA,0,-0.000803852813794997
483,2005,"not a recent entrant",-0.80080110957609,0.233249048032153,0,0,"use of force",0,1,0,753,-0.276616907,-0.244589873687061,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",13,"personal","frequent","frequent","occasional","occasional",9.18869785311711,7.34517760532976,0.185,0.8979825,0,0,NA,NA,0.8262728,NA,NA,0.00021710538164299
483,2006,"not a recent entrant",-0.964097445225049,0.22442343899571,0,0,"use of force",1,0,214,1151,-0.348563707,-0.348081469805015,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",14,"personal","occasional","frequent","frequent","occasional",9.21871421329773,7.38206213604771,0.185,0.7721759,0,0,NA,NA,0.8262728,NA,NA,-0.103491596117954
483,2007,"not a recent entrant",-1.00080581484867,0.224668173057757,0,0,"use of force",0,1,126,303,-0.413462046,-0.458999088009983,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",15,"personal","occasional","occasional","occasional","occasional",9.24684972039225,7.37258931889713,0.185,0.7079385,0,0,NA,NA,0.8262728,NA,NA,-0.110917618204968
483,2008,"not a recent entrant",-1.25560469752102,0.234909056853738,0,0,"use of force",0,1,0,0,-0.417553484,-0.460687981800214,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",16,"personal","occasional","frequent","occasional","frequent",9.2736681604727,7.28401125703964,0.185,0.6091,0,0,NA,NA,0.8262728,NA,NA,-0.00168889379023096
484,1981,"not a recent entrant",0.167662291127639,0.222660461857822,0,0,"no dispute",0,NA,0,0,-1.042690451,-0.965637218038966,0,"selection","open","dual/transitional","restricted","unlimited",18,"party-military","none","none","occasional","none",7.52396201819378,8.15977511427956,0.3,2.398348,0,0,-4,-4,0.6572124,0,0,0.104051191106524
484,1982,"not a recent entrant",0.0931629388268053,0.223986214689017,0,0,"no dispute",0,NA,0,0,-1.041618447,-0.967736184214831,0,"selection","open","dual/transitional","restricted","unlimited",19,"party-military","none","none","frequent","occasional",7.55345963729973,8.31667670628528,0.3,2.461875,0,0,-4,-4,0.6572124,0,0,-0.00209896617586502
484,1983,"not a recent entrant",0.0685687253229564,0.219618229579438,0,0,"no dispute",0,NA,0,0,-1.114556538,-1.06452976139849,0,"selection","open","dual/transitional","restricted","unlimited",20,"party-military","none","none","frequent","occasional",7.58289122674023,8.55027006980903,0.3,2.595674,0,0,-4,-4,0.6572124,0,0,-0.0967935771836591
484,1984,"not a recent entrant",0.0528117048297583,0.216687211435392,0,0,"no dispute",0,NA,0,0,-1.114187781,-1.06459392620208,0,"selection","open","dual/transitional","restricted","unlimited",21,"party-military","none","none","occasional","occasional",7.61201053579092,8.63209207189276,0.3,3.122378,0,0,-4,-4,0.6572124,0,0,-0.00006416480358995
484,1985,"not a recent entrant",-0.102171446307766,0.213894050131343,0,0,"no dispute",0,NA,0,0,-1.083003368,-1.039658756484,0,"selection","open","dual/transitional","restricted","unlimited",22,"party-military","none","occasional","occasional","frequent",7.64067590452636,8.56330548758121,0.45,2.969453,0,0,-4,-4,0.6572124,0,0,0.02493516971808
484,1986,"not a recent entrant",-0.14457392433049,0.209100419518407,0,0,"no dispute",0,NA,0,0,-1.11591173,-1.06078740038573,0,"selection","open","dual/transitional","restricted","unlimited",23,"party-military","none","occasional","occasional","occasional",7.66888348595309,8.19014084796129,0.45,2.898468,0,0,-4,-4,0.6572124,0,0,-0.02112864390173
484,1987,"not a recent entrant",-0.231042804197206,0.207563524858256,0,0,"use of force",0,NA,0,0,-1.112530486,-1.06152197307426,0,"selection","open","dual/transitional","restricted","unlimited",24,"party-military","none","none","frequent","occasional",7.69671251438806,8.25252427327346,0.45,2.945705,0,0,-4,-4,0.6572124,0,0,-0.000734572688529944
484,1988,"not a recent entrant",-0.0948987002434672,0.214342455416584,0,0,"no dispute",0,NA,0,0,-1.069377101,-1.01129009608517,0,"selection","open","dual/transitional","restricted","unlimited",25,"party-military","none","none","occasional","frequent",7.72422125567481,8.11826964059147,0.45,3.264553,0,0,-4,-4,0.6572124,0,0,0.0502318769890899
484,1989,"not a recent entrant",-0.00776241495652364,0.215805271935631,0,0,"no dispute",0,NA,0,0,-1.112351381,-1.06634472333477,0,"selection","open","dual/transitional","restricted","unlimited",26,"party-military","none","none","occasional","frequent",7.75149252217454,8.09898017287579,0.45,3.5756,0,0,-4,-4,0.6572124,0,0,-0.0550546272496
484,1990,"not a recent entrant",0.0189307652548607,0.212318466760002,0,0,"no dispute",0,NA,0,0,-1.021928509,-0.926290892231009,0,"selection","open","dual/transitional","restricted","unlimited",27,"party-military","none","occasional","occasional","frequent",7.77858828793151,8.05193667677136,0.45,3.486071,0,0,-4,-4,0.6572124,0,0,0.140053831103761
484,1991,"not a recent entrant",0.141329799907845,0.22009081658518,0,0,"no dispute",0,NA,0,0,-0.431949053,-0.570079692628711,0,"transition","transition","transition","transition","transition",0,"party-military","none","none","occasional","occasional",7.8054501750942,8.16925992741426,0,3.33817,0,1,-88,NA,0.6572124,0,NA,0.356211199602298
484,1992,"not a recent entrant",-0.102164514704256,0.206580322118882,0,0,"no dispute",0,NA,0,0,0.288070346,0.343122232159556,35.8400001525879,"election","open","election","sectarian","intermediate 2",0,"non-autocracy","none","occasional","occasional","occasional",7.83209354243559,8.10100782613769,0.39,3.509938,2,0,5,5,0.6572124,35.8400001525879,NA,0.913201924788267
484,1993,"not a recent entrant",-0.765039410234841,0.207859080553162,0,0,"no militarized action",0,1,0,82,0.255850939,0.317105683923486,34.9099998474121,"election","open","election","sectarian","intermediate 2",1,"non-autocracy","frequent","frequent","frequent","frequent",7.85874497784519,8.06311015430531,0.39,3.582401,4,2,5,5,0.6572124,-0.930000305175781,0,-0.02601654823607
484,1994,"not a recent entrant",-0.82361947612665,0.205172130721622,0,0,"no dispute",0,NA,0,0,0.257596234,0.315763247535857,34.9099998474121,"election","open","election","sectarian","intermediate 2",2,"non-autocracy","occasional","frequent","none","frequent",7.88568658700454,7.71266295159083,0.39,3.664573,10,1,5,5,0.6572124,0,0,-0.00134243638762899
484,1995,"not a recent entrant",-0.674671549139122,0.202322547669105,0,0,"use of force",0,NA,0,0,0.255917483,0.31924544592518,34.9099998474121,"election","open","election","sectarian","intermediate 2",3,"non-autocracy","none","occasional","occasional","frequent",7.91304906979667,7.72853461080853,0.09,3.483314,1,1,5,5,0.6572124,0,0,0.00348219838932301
484,1996,"not a recent entrant",-0.857918548047768,0.207440949225518,0,0,"no dispute",0,NA,0,0,0.258055532,0.315913858965813,34.9099998474121,"election","open","election","sectarian","intermediate 2",4,"non-autocracy","none","occasional","occasional","frequent",7.94098246604231,7.85985707159191,0.09,3.763568,3,0,5,5,0.6572124,0,0,-0.00333158695936703
484,1997,"not a recent entrant",-1.37266987934755,0.222675445941667,0,0,"use of force",1,0,0,410,-0.423139094,-0.371555310130839,0,"unregulated","unregulated","selection","restricted","unregulated",0,"non-autocracy","occasional","frequent","frequent","frequent",7.96930239631323,7.72779939273043,0.09,4.181814,60,1,-3,-3,0.6572124,-34.9099998474121,-8,-0.687469169096652
484,1998,"not a recent entrant",-1.35303490055727,0.220656102725507,0,0,"no dispute",1,0,0,489,-0.743295103,-0.795263263286028,0,"unregulated","unregulated","selection","restricted","unregulated",1,"personal","occasional","frequent","occasional","occasional",7.99743781582908,7.48377858159352,0.72,4.365792,25,1,-3,-3,0.6572124,0,0,-0.423707953155189
484,1999,"not a recent entrant",-1.40889212328406,0.230614644439965,0,0,"no dispute",0,1,0,326,-0.628227994,-0.648800497921296,0,"unregulated","unregulated","selection","restricted","unregulated",2,"personal","frequent","frequent","frequent","frequent",8.0246788874215,7.69651259435541,0.72,4.7253,29,1,-3,-3,0.6572124,0,0,0.146462765364732
484,2000,"not a recent entrant",-0.945868835965668,0.227959577706551,0,0,"no dispute",0,NA,0,0,-0.419063978,-0.368345482859738,0,"unregulated","unregulated","selection","restricted","unregulated",3,"personal","occasional","occasional","frequent","occasional",8.05063003694392,7.88710343571207,0.72,4.429118,8,0,-3,-3,0.6572124,0,0,0.280455015061558
484,2001,"not a recent entrant",-0.667184944585967,0.226690397996735,0,0,"no dispute",0,NA,0,0,-0.428302099,-0.396495806827524,NA,"unregulated","unregulated","dual/transitional","sectarian","unregulated",4,"personal","none","occasional","frequent","occasional",8.07506306159154,7.69873672389044,0.72,4.213069,8,4,-3,-3,0.6572124,NA,0,-0.028150323967786
484,2002,"not a recent entrant",-0.769681317198056,0.219013901253111,0,0,"no dispute",0,1,0,58,-0.466966565,-0.513171458514422,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",5,"personal","occasional","frequent","occasional","frequent",8.09831452239065,7.80296128201907,0.72,3.881715,9,0,-2,-2,0.6572124,NA,1,-0.116675651686898
484,2003,"not a recent entrant",-0.449976667807386,0.224083899885133,0,0,"no dispute",0,NA,0,0,-0.398172878,-0.397019264882061,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",6,"personal","occasional","occasional","none","occasional",8.12123376086217,7.74879646427744,0.72,3.187762,6,1,-2,-2,0.6572124,NA,0,0.116152193632361
484,2004,"not a recent entrant",0.109278968577887,0.224229635271663,0,0,"no dispute",0,NA,0,0,-0.402916008,-0.397423934006295,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",7,"personal","none","occasional","none","occasional",8.14490267080932,7.83949407274038,0.72,3.195728,13,2,-2,-2,0.6572124,NA,0,-0.000404669124233981
484,2005,"not a recent entrant",0.24050274285895,0.222583893900533,0,0,"no dispute",0,NA,0,0,-0.469369276,-0.509924640065433,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",8,"personal","none","occasional","occasional","frequent",8.16995359426399,7.93244829564025,0.72,3.418679,0,0,NA,NA,0.6572124,NA,NA,-0.112500706059138
484,2006,"not a recent entrant",0.320376950328246,0.227502348910831,0,0,"no dispute",0,NA,0,0,-0.545458076,-0.6657735273129,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",9,"personal","none","occasional","occasional","frequent",8.19659115434006,7.93415881647508,0.72,3.775763,0,0,NA,NA,0.6572124,NA,NA,-0.155848887247467
484,2007,"not a recent entrant",0.351437463755748,0.227834511534839,0,0,"no dispute",0,NA,0,0,-0.552498865,-0.664021677503316,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",10,"personal","none","occasional","occasional","frequent",8.22432703814083,7.6495497563636,0.72,2.961435,0,0,NA,NA,0.6572124,NA,NA,0.00175184980958398
484,2008,"not a recent entrant",0.369062257517698,0.224191952348775,0,0,"no dispute",0,NA,0,0,-0.549098884,-0.667103107317408,NA,"unregulated","unregulated","dual/transitional","sectarian","unlimited",11,"personal","none","occasional","occasional","frequent",8.25227406606931,7.49126056964507,0.72,3.048952,0,0,NA,NA,0.6572124,NA,NA,-0.00308142981409198
490,1981,"not a recent entrant",-1.88724697052496,0.202584492636938,0,0,"use of force",0,NA,0,0,-1.139903235,-1.05144397547876,40.6399993896484,"selection","open","dual/transitional","restricted","unregulated",15,"personal","frequent",NA,"frequent","occasional",10.2321090526126,6.56396835514558,0.653,0.0358902,0,0,-5,-5,0.9016318,0,0,0.00606061955925008
490,1982,"not a recent entrant",-1.78032549447093,0.202964603107365,0,0,"use of force",0,NA,0,0,-1.142076968,-1.05084334503019,40.6399993896484,"selection","open","dual/transitional","restricted","unregulated",16,"personal","occasional","none","frequent","occasional",10.2594563472101,6.53922461866703,0.653,0.039074,0,0,-5,-5,0.9016318,0,0,0.00060063044856995
490,1983,"not a recent entrant",-1.7028999428562,0.202454429857119,0,0,"use of force",0,NA,0,0,-1.23720428,-1.18507754059808,40.6399993896484,"selection","open","dual/transitional","restricted","unregulated",17,"personal","occasional","occasional","frequent","frequent",10.2867510180106,6.5970092669318,0.653,0.0417232,0,0,-5,-5,0.9016318,0,0,-0.13423419556789
490,1984,"not a recent entrant",-1.48912434351487,0.204727680379092,0,0,"use of force",0,NA,0,0,-1.238168518,-1.18818730606289,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",18,"personal","none","frequent","frequent","frequent",10.3145231168047,6.7098895348522,0.653,0.047799,0,0,-5,-5,0.9016318,9.90999984741211,0,-0.00310976546481001
490,1985,"not a recent entrant",-1.50660868793087,0.200259684885365,0,0,"no dispute",0,NA,0,0,-1.349029376,-1.32048687038538,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",19,"personal","occasional","frequent","frequent","frequent",10.3431656638139,6.66934579399749,0.653,0.051769,0,0,-5,-5,0.9016318,0,0,-0.13229956432249
490,1986,"not a recent entrant",-1.28538863031608,0.196819055798408,0,0,"no dispute",0,NA,0,0,-1.460469708,-1.47785099029935,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",20,"personal","occasional","occasional","frequent","frequent",10.3723583528734,6.59951669513496,0.653,0.0486641,0,0,-5,-5,0.9016318,0,0,-0.15736411991397
490,1987,"not a recent entrant",-1.05982659406018,0.198283997280325,0,0,"use of force",0,NA,0,0,-1.23918229,-1.18929402511298,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",21,"personal","occasional","none","frequent","frequent",10.4020582910021,6.35390036529969,0.653,0.0462645,0,0,-5,-5,0.9016318,0,0,0.28855696518637
490,1988,"not a recent entrant",-1.09428857396773,0.206904055306301,0,0,"no dispute",0,NA,0,0,-1.121858558,-1.05896485212436,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",22,"personal","occasional","occasional","frequent","frequent",10.4330999937205,6.4613900483018,0.653,0.0419464,0,0,-5,-5,0.9016318,0,0,0.13032917298862
490,1989,"not a recent entrant",-1.08738036184763,0.208239591469678,0,0,"no dispute",0,NA,0,28,-1.239050426,-1.18743534097961,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",23,"personal","occasional","occasional","frequent","occasional",10.466463118662,6.54566570234191,0.653,0.0378163,0,0,-5,-5,0.9016318,0,0,-0.12847048885525
490,1990,"not a recent entrant",-1.17788268930576,0.218103530507873,0,0,"use of force",0,NA,0,147,-1.013939142,-1.05024536566223,50.5499992370605,"selection","open","dual/transitional","restricted","unregulated",24,"personal","frequent","frequent","frequent","frequent",10.5024951928258,6.18672289493266,0.653,0.038527,5,4,-5,-5,0.9016318,0,0,0.13718997531738
490,1991,"not a recent entrant",-1.32991776051246,0.220279820573421,0,0,"no militarized action",0,NA,0,33,-0.916371758,-0.919219396712573,0,"selection","open","dual/transitional","restricted","unregulated",25,"personal","frequent","frequent","occasional","frequent",10.5415503141,6.06784671702679,0.653,0.0360685,9,10,-5,-5,0.9016318,-50.5499992370605,0,0.131025968949657
490,1992,"not a recent entrant",-1.52596282979906,0.224558925185246,0,0,"no dispute",0,NA,0,64,-0.473878855,-0.706304359247755,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.5826326600101,5.94610100535645,0.653,0.0330488,12,8,-77,NA,0.9016318,0,NA,0.212915037464818
490,1993,"not a recent entrant",-1.75361140160504,0.238505039766611,0,0,"use of force",0,NA,3208,546,-0.616961307,-1.06300822215754,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.6233197497745,5.73279096369091,0.653,0.0301698,13,4,-77,NA,0.9016318,0,NA,-0.356703862909785
490,1994,"not a recent entrant",-1.65747481476783,0.235031545728726,0,0,"use of force",0,NA,146,500077,-0.626008765,-1.06641966581184,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.6607884145674,5.70959885997764,0.653,0.0287359,15,8,-77,NA,0.9016318,0,NA,-0.0034114436542998
490,1995,"not a recent entrant",-1.62245718305434,0.230133517312717,0,0,"no dispute",0,NA,465,4199,-0.624819769,-1.06784084368559,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.6934748782699,5.68683975392589,0.653,0.0297489,8,4,-77,NA,0.9016318,0,NA,-0.00142117787375007
490,1996,"not a recent entrant",-1.79171585258568,0.231507562097968,0,0,"use of force",1,0,119,33215,-0.620416523,-1.06491750965306,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.7209528132027,5.58964279391462,0.653,0.0291882,74,7,-77,NA,0.9016318,0,NA,0.00292333403252987
490,1997,"not a recent entrant",-1.95509226759522,0.23746780506033,0,0,"use of force",1,0,153,9985,-0.630185315,-1.07274277439336,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.7443935282839,5.5781058665682,0.663,0.0277755,162,36,-77,NA,0.9016318,0,NA,-0.00782526474029988
490,1998,"not a recent entrant",-1.99940295811954,0.242385942152808,0,0,"war",1,0,326,4992,-0.629526439,-1.06391956205281,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.7658201794088,5.49901078902465,0.633,0.0262831,61,9,-77,NA,0.9016318,0,NA,0.00882321234055006
490,1999,"not a recent entrant",-2.02243746660476,0.242542701228928,0,0,"war",1,0,1491,2600,-0.599973196,-1.05356139245229,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.7878722575912,5.50468091782223,0.633,0.0222606,31,0,-77,NA,0.9016318,0,NA,0.0103581696005199
490,2000,"not a recent entrant",-2.03230743140753,0.241523560244355,0,0,"war",1,0,919,504,-0.537166561,-0.678078766093402,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,10.8122741990573,5.38054230680371,0.633,0.0253681,20,5,-77,NA,0.9016318,0,NA,0.375482626358888
490,2001,"not a recent entrant",-1.92887745388803,0.233818654812793,0,0,"war",0,1,541,218,-0.506373511,-0.843887742935353,NA,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal","frequent","frequent","frequent","frequent",10.8393734392051,5.31453514457087,0.633,0.0227534,34,1,-77,NA,0.9016318,NA,NA,-0.165808976841951
490,2002,"not a recent entrant",-1.9853727825624,0.234799563123606,0,0,"no militarized action",0,NA,2969,4861,-0.508586566,-0.85087466897786,NA,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal","none","frequent","frequent","frequent",10.868403292085,5.29335507471822,0.633,0,12,0,-77,NA,0.9016318,NA,NA,-0.00698692604250706
490,2003,"not a recent entrant",-2.01063112292591,0.233439357871165,0,0,"no militarized action",0,NA,1331,2990,-0.480641007,-0.85640486100487,NA,"transition","transition","transition","transition","transition",0,"personal","frequent","frequent","occasional","frequent",10.8985569319579,5.41951678194988,0.553,0,20,1,-88,NA,0.9016318,NA,NA,-0.00553019202700999
490,2004,"not a recent entrant",-2.0030116262145,0.232948413308807,0,0,"use of force",0,NA,51,932,-0.437901784,-0.848158248593536,NA,"transition","transition","transition","transition","transition",0,"personal","frequent","frequent","occasional","frequent",10.9287203984803,5.4292140413498,0.553,0,45,0,-88,NA,0.9016318,NA,NA,0.00824661241133406
490,2005,"not a recent entrant",-1.8147242268012,0.233106447753853,0,0,"no militarized action",0,NA,0,262,-0.404967174,-0.855088578298723,NA,"transition","transition","transition","transition","transition",0,"personal","none","frequent","frequent","frequent",10.9581570097121,5.39798168966098,0.553,0,0,0,NA,NA,0.9016318,NA,NA,-0.00693032970518703
490,2006,"not a recent entrant",-1.85702777904922,0.231495554467914,0,0,"use of force",0,1,0,246,-0.112181661,-0.243488356706095,NA,"dual/transitional","open","dual/transitional","sectarian","intermediate 2",0,"personal","occasional","frequent","frequent","frequent",10.9867902451093,5.55617147553764,0.553,0,0,0,NA,NA,0.9016318,NA,NA,0.611600221592628
490,2007,"not a recent entrant",-1.9814952156642,0.23329512681634,0,0,"use of force",0,2,25,238,-0.110880459,-0.244931766719871,NA,"dual/transitional","open","dual/transitional","sectarian","intermediate 2",1,"personal","occasional","frequent","frequent","frequent",11.0148872329006,5.56363879276112,0.613,0,0,0,NA,NA,0.9016318,NA,NA,-0.00144341001377599
490,2008,"not a recent entrant",-1.99913153593688,0.237930268169669,0,0,"use of force",0,2,91,964,-0.176116045,-0.34449267045214,NA,"dual/transitional","open","dual/transitional","sectarian","intermediate 2",2,"personal","occasional","frequent","frequent","frequent",11.0425201550616,5.50853777257176,0.613,0,0,0,NA,NA,0.9016318,NA,NA,-0.099560903732269
500,1981,"not a recent entrant",-2.56248841285199,0.247836316856248,0,0,"no dispute",1,0,0,0,-0.060382605,-0.027322919282861,15.5100002288818,"dual/transitional","open","dual/transitional","sectarian","slight/moderate",1,"personal","frequent","frequent","frequent","frequent",9.4764675478042,6.36080148854109,0.539,0,0,0,3,3,0.8994653,0,0,0.0605145841248271
500,1982,"not a recent entrant",-2.63465419202499,0.254909113534984,0,0,"no dispute",1,0,0,0,-0.064312742,-0.0265699947615487,15.5100002288818,"dual/transitional","open","dual/transitional","sectarian","slight/moderate",2,"personal","frequent","frequent","frequent","frequent",9.50656857202726,6.46181186728522,0.539,0,0,0,3,3,0.8994653,0,0,0.000752924521312301
500,1983,"not a recent entrant",-2.64403717871507,0.260754339185803,0,0,"no dispute",1,0,0,0,-0.09007056,-0.0590862823985132,15.5100002288818,"dual/transitional","open","dual/transitional","sectarian","slight/moderate",3,"personal","frequent","frequent","frequent","frequent",9.53721599375077,6.51423850438981,0.539,0,0,0,3,3,0.8994653,0,0,-0.0325162876369645
500,1984,"not a recent entrant",-2.41619765821736,0.237002300279133,0,0,"no dispute",1,0,0,0,-0.089074334,-0.0582525924962447,15.5100002288818,"dual/transitional","open","dual/transitional","sectarian","slight/moderate",4,"personal","frequent","frequent","frequent","frequent",9.56906950462387,6.47304157051485,0.539,0,0,0,3,3,0.8994653,0,0,0.000833689902268502
500,1985,"not a recent entrant",-2.30777488163313,0.228905103952761,0,0,"no dispute",1,0,0,0,-0.556767586,-0.727463241438191,0,"interregnum","interregnum","interregnum","interregnum","interregnum",0,"personal",NA,NA,NA,NA,9.60245745693985,6.41596401361313,0.539,0,0,0,-77,NA,0.8994653,-15.5100002288818,NA,-0.669210648941946
500,1986,"not a recent entrant",-1.86576948568265,0.19951136791752,0,0,"no dispute",1,0,0,0,-0.620495846,-0.499403444108937,0,"unregulated","unregulated","selection","restricted","unregulated",0,"non-autocracy","occasional","frequent","occasional","frequent",9.63741823282041,6.41833230897655,0.18,0,0,0,-3,-3,0.8994653,0,NA,0.228059797329254
500,1987,"not a recent entrant",-1.51036350853606,0.198633859978115,0,0,"use of force",1,0,0,0,-0.625581358,-0.500276222734011,0,"unregulated","unregulated","selection","restricted","unregulated",1,"personal","occasional","frequent","frequent","occasional",9.67351700019208,6.45434914608363,0.18,0,0,0,-3,-3,0.8994653,0,0,-0.000872778625073956
500,1988,"not a recent entrant",-1.4952477989169,0.205618385669763,0,0,"no dispute",1,0,0,0,-0.6850785,-0.600399048595933,0,"unregulated","unregulated","selection","restricted","unregulated",2,"personal","none","frequent","frequent","frequent",9.71004660380331,6.4384394131729,0.18,0,0,0,-3,-3,0.8994653,0,0,-0.100122825861922
500,1989,"not a recent entrant",-1.47577015427646,0.212117825971082,0,0,"use of force",1,0,0,26,-0.696219453,-0.577797468318833,0,"unregulated","unregulated","selection","restricted","unregulated",3,"personal","none","frequent","frequent","frequent",9.74615690530099,6.42741036246973,0.18,0,0,0,-3,-3,0.8994653,0,0,0.0226015802770999
500,1990,"not a recent entrant",-1.31840840585519,0.213462938734783,0,0,"use of force",0,1,0,183,-0.777392362,-0.6800032268724,0,"unregulated","unregulated","selection","restricted","unregulated",4,"personal","none","occasional","frequent","frequent",9.78130409922776,6.44408356080943,0.239,0,15,0,-3,-3,0.8994653,0,0,-0.102205758553567
500,1991,"not a recent entrant",-1.09825845767218,0.2127248362357,0,0,"use of force",0,1,0,161,-0.877336282,-0.792841595927839,0,"unregulated","unregulated","selection","restricted","unregulated",5,"personal","none","none","frequent","frequent",9.81545929506238,6.43786364346487,0.239,0,9,0,-3,-3,0.8994653,0,0,-0.112838369055439
500,1992,"not a recent entrant",-0.672051866316045,0.206614686784163,0,0,"no dispute",0,1,0,0,-0.785623856,-0.678831852176329,0,"unregulated","unregulated","selection","restricted","unregulated",6,"personal","none","occasional","none","frequent",9.84880589253703,6.43930244662906,0.239,0,8,1,-3,-3,0.8994653,0,0,0.11400974375151
500,1993,"not a recent entrant",-0.532880537448673,0.203359986178921,0,0,"no dispute",0,NA,0,0,-0.586295774,-0.540971512858873,0,"unregulated","unregulated","selection","restricted","intermediate 1",0,"personal","none","occasional","occasional","frequent",9.88134265426374,6.46178062753576,0.239,0,2,0,-1,-1,0.8994653,0,2,0.137860339317456
500,1994,"not a recent entrant",-0.524133874882772,0.201714382523201,0,0,"use of force",0,1,0,0,-0.509835797,-0.454353576793503,0,"unregulated","unregulated","selection","restricted","intermediate 1",1,"personal","none","occasional","frequent","frequent",9.9131125829601,6.70018975763125,0.239,0,8,2,-1,-1,0.8994653,0,0,0.08661793606537
500,1995,"not a recent entrant",-0.633158411521878,0.203700729281523,0,0,"use of force",0,1,0,275,-0.448581495,-0.388930854511447,0,"unregulated","unregulated","selection","restricted","intermediate 1",2,"personal","none","occasional","occasional","frequent",9.94420090115463,6.68813052941705,0.239,0,14,5,-1,-1,0.8994653,0,0,0.065422722282056
